Org.;C.Gestor;Pro.;Eco.;Descripción;Créditos Iniciales;Modificaciones de Crédito;Créditos Totales consignados;Saldo de Créditos Retenidos pdtes de utilización;Saldo de Créditos Retenidos para Trans.;Saldo de Acuerd. Créd. para No Disponibil.;Saldo de Gastos Autorizados;Saldo de Gastos Compromet.;Saldo de Obligaciones Reconocidas;Saldo de Pagos Ordenados;Pagos Realizados;Total gastado;Saldo de Créditos disponibles;Saldo de Créditos disp. a nivel de Vinculación;% de Realizacion del Presupuesto;Facturas consumen disp. Pend. Contabilizar;Saldo de Crédito Disponible Real;Gasto Pendiente Aplicar a Presupuesto;Gastado en Fase Definitiva;Capítulo
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;31110;22799;Otros Trabajos realizados por otras Empr. y Profes.-Protec.S;211.084,39;0,00;211.084,39;0,00;0,00;0,00;0,00;77.331,16;32.674,04;0,00;79.365,68;189.370,88;21.713,51;165.390,64;53,08%;-182,27;21.895,78;182,27;189.553,15;2
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;31110;48923;Colegio Oficial Veterinarios de Cádiz--Protec.Salud Pub.Prof;16.800,00;0,00;16.800,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16.800,00;18.128,66;0,00%;0,00;16.800,00;0,00;0,00;4
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;31110;60900;Otras inversiones nuevas en infraestructuras-Protecc.salubri;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22.503,82;0,00;0,00;0,00;22.503,82;-22.503,82;32.277,46; ;0,00;-22.503,82;0,00;22.503,82;6
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;31110;61900;Otras inversiones en infraest.y bienes uso gral.-Profilaxis;61,67;0,00;61,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;61,67;32.277,46;0,00%;0,00;61,67;0,00;0,00;6
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;31110;62200;Edificios y otras construcciones-Profilaxis vectoriales;0,00;30.000,00;30.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30.000,00;32.277,46;0,00%;0,00;30.000,00;0,00;0,00;6
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;31110;63900;Otras invers de reposic asoc.func.op.serv.-Profilaxis vector;0,00;9.000,00;9.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9.000,00;32.277,46;0,00%;0,00;9.000,00;0,00;0,00;6
09;ZO-MC - ZOOBOTANICO (2019);33710;12003;Sueldo Grupo C1-Parque Zoológico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7.092,51;7.092,51;-7.092,51;5.611.250,10; ;0,00;-7.092,51;0,00;7.092,51;1
09;ZO-MC - ZOOBOTANICO (2019);33710;12004;Sueldos del Grupo C2 Personal Funcionario-Parque Zoológico;9.695,28;1.197,90;10.893,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6.031,13;6.031,13;4.862,05;5.611.250,10;55,37%;0,00;4.862,05;0,00;6.031,13;1
09;ZO-MC - ZOOBOTANICO (2019);33710;12005;Sueldos del Grupo E Personal Funcionario-Parque Zoológico;8.739,44;772,21;9.511,65;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.139,80;1.139,80;8.371,85;5.611.250,10;11,98%;0,00;8.371,85;0,00;1.139,80;1
09;ZO-MC - ZOOBOTANICO (2019);33710;12006;Trienios Personal Funcionario-Parque Zoológico;4.610,88;139,35;4.750,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3.466,61;3.466,61;1.283,62;5.611.250,10;72,98%;0,00;1.283,62;0,00;3.466,61;1
09;ZO-MC - ZOOBOTANICO (2019);33710;12100;Complemento de Destino Personal Funcionario-Parque Zoológico;7.742,28;6.623,37;14.365,65;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5.811,28;5.811,28;8.554,37;5.611.250,10;40,45%;0,00;8.554,37;0,00;5.811,28;1
09;ZO-MC - ZOOBOTANICO (2019);33710;12101;Complemento Específico Personal Funcionario-Parque Zoológico;15.709,54;19.741,80;35.451,34;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17.573,65;17.573,65;17.877,69;5.611.250,10;49,57%;0,00;17.877,69;0,00;17.573,65;1
09;ZO-MC - ZOOBOTANICO (2019);33710;12103;Otros Complementos Personal Funcionario-Parque Zoológico;2.555,28;35,90;2.591,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;679,32;679,32;1.911,86;5.611.250,10;26,22%;0,00;1.911,86;0,00;679,32;1
09;ZO-MC - ZOOBOTANICO (2019);33710;13000;Retribuciones básicas-Parque Zoologico;9.949,44;1.129,43;11.078,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13.706,69;13.706,69;-2.627,82;5.611.250,10;123,72%;0,00;-2.627,82;0,00;13.706,69;1
09;ZO-MC - ZOOBOTANICO (2019);33710;13001;Horas extraordinarias- Parque Zoológico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;244,18;244,18;-244,18;5.611.250,10; ;0,00;-244,18;0,00;244,18;1
09;ZO-MC - ZOOBOTANICO (2019);33710;13002;Otras remuneraciones-Parque Zoologico;12.023,20;1.903,15;13.926,35;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18.579,63;18.579,63;-4.653,28;5.611.250,10;133,41%;0,00;-4.653,28;0,00;18.579,63;1
09;ZO-MC - ZOOBOTANICO (2019);33710;13101;Indefinidos No Fijos de Plantilla-Parque Zoológico;955.252,52;55.959,76;1.011.212,28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;596.947,80;596.947,80;414.264,48;5.611.250,10;59,03%;0,00;414.264,48;0,00;596.947,80;1
09;ZO-MC - ZOOBOTANICO (2019);33710;15000;Productividad-Parque Zoológico;6.000,00;0,00;6.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.225,00;1.225,00;4.775,00;5.611.250,10;20,42%;0,00;4.775,00;0,00;1.225,00;1
09;ZO-MC - ZOOBOTANICO (2019);33710;15100;Gratificaciones-Parque Zoológico;32.885,28;1.530,30;34.415,58;0,00;0,00;0,00;0,00;0,00;0,00;0,00;47.015,08;47.015,08;-12.599,50;5.611.250,10;136,61%;0,00;-12.599,50;0,00;47.015,08;1
09;ZO-MC - ZOOBOTANICO (2019);33710;16000;Seguridad Social-Parque Zoológico;364.032,90;21.636,64;385.669,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;227.202,38;227.202,38;158.467,16;5.611.250,10;58,91%;0,00;158.467,16;0,00;227.202,38;1
09;ZO-MC - ZOOBOTANICO (2019);33710;16204;Acción Social-Parque Zoológico;148.279,80;0,00;148.279,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;81.691,71;81.691,71;66.588,09;5.611.250,10;55,09%;0,00;66.588,09;0,00;81.691,71;1
09;ZO-MC - ZOOBOTANICO (2019);33710;20300;Arrend. Maquinaria Instalaciones Utillaje-Parque Zoológico;2.418,00;0,00;2.418,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.418,00;165.390,64;0,00%;0,00;2.418,00;0,00;0,00;2
09;ZO-MC - ZOOBOTANICO (2019);33710;20400;Arrendamientos material transporte-Parque Zoológico;14.403,00;0,00;14.403,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14.403,00;165.390,64;0,00%;0,00;14.403,00;0,00;0,00;2
09;ZO-MC - ZOOBOTANICO (2019);33710;20600;Arrend. Equipos para Proceso de Información-Parque Zoológico;1.682,40;352,72;2.035,12;352,72;0,00;0,00;0,00;0,00;0,00;0,00;0,00;352,72;1.682,40;165.390,64;0,00%;0,00;1.682,40;352,72;705,44;2
09;ZO-MC - ZOOBOTANICO (2019);33710;20900;Cánones- Parque Zoológico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;165.390,64; ;0,00;0,00;41,14;41,14;2
09;ZO-MC - ZOOBOTANICO (2019);33710;21000;Rep.,Mant.y Conserv.Infraestructu. y Bienes Nat.-Parque Zool;50.000,00;0,00;50.000,00;14.100,95;0,00;0,00;0,00;13.437,83;0,00;0,00;10.744,70;38.283,48;11.716,52;165.390,64;21,49%;0,00;11.716,52;0,00;38.283,48;2
09;ZO-MC - ZOOBOTANICO (2019);33710;21200;Rep.,Mant. y Conserv. de Edificio y Otras Construc.-Parque Z;681,00;0,00;681,00;600,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;600,00;81,00;165.390,64;0,00%;0,00;81,00;0,00;600,00;2
09;ZO-MC - ZOOBOTANICO (2019);33710;21208;Mantenimiento Alarmas-Parque Zoológico;1.445,00;0,00;1.445,00;200,00;0,00;0,00;0,00;1,26;0,00;0,00;724,74;926,00;519,00;165.390,64;50,16%;0,00;519,00;0,00;926,00;2
09;ZO-MC - ZOOBOTANICO (2019);33710;21300;Rep.,Mant. y Conserv. Maquinaria, Instal. y Utillaje-Parque;2.950,00;0,00;2.950,00;1.700,00;0,00;0,00;0,00;3.438,25;0,00;0,00;2.314,66;7.452,91;-4.502,91;165.390,64;78,46%;0,00;-4.502,91;0,00;7.452,91;2
09;ZO-MC - ZOOBOTANICO (2019);33710;21400;Rep.,Mant. y Conserv. Material Transportes-Parque Zoológico;2.000,00;0,00;2.000,00;1.500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.500,00;500,00;165.390,64;0,00%;0,00;500,00;0,00;1.500,00;2
09;ZO-MC - ZOOBOTANICO (2019);33710;21600;Rep., mant. y conserv. de equip. para proc infor- P. Zoológi;400,00;138,65;538,65;2.372,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.372,88;-1.834,23;165.390,64;0,00%;0,00;-1.834,23;138,65;2.511,53;2
09;ZO-MC - ZOOBOTANICO (2019);33710;21900;Rep.consev. mantenimiento otro inmovilizado-Zoológico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.531,44;0,00;0,00;0,00;1.531,44;-1.531,44;165.390,64; ;0,00;-1.531,44;0,00;1.531,44;2
09;ZO-MC - ZOOBOTANICO (2019);33710;22000;Ordinario No Inventariable-Parque Zoológico;200,00;0,00;200,00;200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;200,00;0,00;165.390,64;0,00%;0,00;0,00;0,00;200,00;2
09;ZO-MC - ZOOBOTANICO (2019);33710;22001;Prensa, Revistas, Libros y Otras Publicaciones-Parque Zoológ;487,50;0,00;487,50;200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;200,00;287,50;165.390,64;0,00%;0,00;287,50;21,64;221,64;2
09;ZO-MC - ZOOBOTANICO (2019);33710;22002;Material informático no inventariable-Parque Zoológico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;287,59;287,59;-287,59;165.390,64; ;0,00;-287,59;0,00;287,59;2
09;ZO-MC - ZOOBOTANICO (2019);33710;22003;Ordinario no inventariable para almacen- P. Zoologico.;180,00;0,00;180,00;0,00;0,00;0,00;0,00;108,92;0,00;0,00;71,08;180,00;0,00;165.390,64;39,49%;0,00;0,00;0,00;180,00;2
09;ZO-MC - ZOOBOTANICO (2019);33710;22102;Gas-Pque Zoológico;100,00;0,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;165.390,64;0,00%;0,00;0,00;0,00;100,00;2
09;ZO-MC - ZOOBOTANICO (2019);33710;22103;Suministro de Combustible y Carburantes-Parque Zoológico;2.200,00;1.990,08;4.190,08;2.090,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.090,08;2.100,00;165.390,64;0,00%;0,00;2.100,00;1.990,08;4.080,16;2
09;ZO-MC - ZOOBOTANICO (2019);33710;22104;Suministro de Vestuario-Parque Zoológico;3.896,00;0,00;3.896,00;0,00;0,00;0,00;0,00;3,19;0,00;0,00;1.834,50;1.837,69;2.058,31;165.390,64;47,09%;0,00;2.058,31;0,00;1.837,69;2
09;ZO-MC - ZOOBOTANICO (2019);33710;22106;Productos Farmacéuticos y Material Sanitario-Parque Zoológic;6.300,00;0,00;6.300,00;4.000,00;0,00;0,00;0,00;3.874,61;0,00;0,00;2.389,58;10.264,19;-3.964,19;165.390,64;37,93%;0,00;-3.964,19;0,00;10.264,19;2
09;ZO-MC - ZOOBOTANICO (2019);33710;22110;Productos de Limpieza y Aseo-Parque Zoológico;6.500,00;0,00;6.500,00;3.000,00;0,00;0,00;0,00;6.758,97;0,00;0,00;3.403,80;13.162,77;-6.662,77;165.390,64;52,37%;0,00;-6.662,77;216,84;13.379,61;2
09;ZO-MC - ZOOBOTANICO (2019);33710;22112;Suministros de material electrónico, eléctrico-Zoológico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.620,29;2.620,29;-2.620,29;165.390,64; ;0,00;-2.620,29;0,00;2.620,29;2
09;ZO-MC - ZOOBOTANICO (2019);33710;22113;Manutención de Animales-Parque Zoológico;160.000,00;-10.100,00;149.900,00;200,00;0,00;0,00;0,00;19.885,69;0,00;0,00;29.613,20;49.698,89;100.201,11;165.390,64;19,76%;0,00;100.201,11;9.486,64;59.185,53;2
09;ZO-MC - ZOOBOTANICO (2019);33710;22199;Otros Suministros-Parque Zoológico;8.500,00;0,00;8.500,00;4.782,37;0,00;0,00;0,00;15,02;0,00;0,00;9.145,75;13.943,14;-5.443,14;165.390,64;107,60%;0,00;-5.443,14;129,64;14.072,78;2
09;ZO-MC - ZOOBOTANICO (2019);33710;22201;Postales-Parque Zoológico;200,00;0,00;200,00;200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;200,00;0,00;165.390,64;0,00%;0,00;0,00;7,77;207,77;2
09;ZO-MC - ZOOBOTANICO (2019);33710;22300;Transportes de Mercancías-Parque Zoológico;8.500,00;0,00;8.500,00;4.000,00;0,00;0,00;0,00;5.478,97;0,00;0,00;2.539,08;12.018,05;-3.518,05;165.390,64;29,87%;0,00;-3.518,05;193,26;12.211,31;2
09;ZO-MC - ZOOBOTANICO (2019);33710;22400;Primas de Seguro-Parque Zoológico;5.525,00;0,00;5.525,00;0,00;0,00;0,00;0,00;218,69;0,00;0,00;0,00;218,69;5.306,31;165.390,64;0,00%;0,00;5.306,31;0,00;218,69;2
09;ZO-MC - ZOOBOTANICO (2019);33710;22500;Tributos estatales-Parque Zoológico;200,00;0,00;200,00;200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;200,00;0,00;165.390,64;0,00%;0,00;0,00;0,00;200,00;2
09;ZO-MC - ZOOBOTANICO (2019);33710;22602;Publicidad y Propaganda-Parque Zoológico;5.946,00;0,00;5.946,00;2.000,85;0,00;0,00;0,00;2.908,76;0,00;0,00;1.139,33;6.048,94;-102,94;165.390,64;19,16%;0,00;-102,94;0,00;6.048,94;2
09;ZO-MC - ZOOBOTANICO (2019);33710;22609;Actividades Culturales y Deportivas-Parque Zoológico;9.400,00;0,00;9.400,00;18.441,34;0,00;0,00;0,00;9.582,48;0,00;0,00;2.760,90;30.784,72;-21.384,72;165.390,64;29,37%;0,00;-21.384,72;0,00;30.784,72;2
09;ZO-MC - ZOOBOTANICO (2019);33710;22699;Otros Gastos Diversos-Parque Zoológico;3.200,00;0,00;3.200,00;1.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.000,00;2.200,00;165.390,64;0,00%;0,00;2.200,00;0,00;1.000,00;2
09;ZO-MC - ZOOBOTANICO (2019);33710;22700;Limpieza y Aseo-Parque Zoológico;46.000,00;17.222,44;63.222,44;17.222,44;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17.222,44;46.000,00;165.390,64;0,00%;19.847,82;26.152,18;17.222,44;34.444,88;2
09;ZO-MC - ZOOBOTANICO (2019);33710;22706;Estudios y Trabajos Técnicos-Parque Zoológico;8.500,00;0,00;8.500,00;1.120,70;0,00;0,00;0,00;4.350,43;0,00;0,00;1.072,56;6.543,69;1.956,31;165.390,64;12,62%;0,00;1.956,31;0,00;6.543,69;2
09;ZO-MC - ZOOBOTANICO (2019);33710;23010;Dietas del personal directivo-Parque Zoológico;42,50;0,00;42,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;254,01;254,01;-211,51;165.390,64;597,67%;0,00;-211,51;0,00;254,01;2
09;ZO-MC - ZOOBOTANICO (2019);33710;23020;Dietas del personal no directivo- Parque Zoológico;200,00;0,00;200,00;200,00;0,00;0,00;0,00;0,00;0,00;0,00;508,02;708,02;-508,02;165.390,64;254,01%;0,00;-508,02;37,40;745,42;2
09;ZO-MC - ZOOBOTANICO (2019);33710;23110;Dietas del personal directivo-Parque Zoológico;212,50;0,00;212,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;175,76;175,76;36,74;165.390,64;82,71%;0,00;36,74;0,00;175,76;2
09;ZO-MC - ZOOBOTANICO (2019);33710;23120;Locomoción del Personal no Directivo-Parque Zoológico;500,00;0,00;500,00;500,00;0,00;0,00;0,00;0,00;0,00;0,00;351,52;851,52;-351,52;165.390,64;70,30%;0,00;-351,52;48,42;899,94;2
09;ZO-MC - ZOOBOTANICO (2019);33710;48900;Otras transferencias- Parque Zoológico;0,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;18.128,66;0,00%;0,00;100,00;0,00;0,00;4
09;ZO-MC - ZOOBOTANICO (2019);33710;49000;Al exterior- Parque Zoológico;0,00;10.000,00;10.000,00;8.771,34;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.771,34;1.228,66;18.128,66;0,00%;0,00;1.228,66;3.050,00;11.821,34;4
09;ZO-MC - ZOOBOTANICO (2019);33710;62300;Maquinaria, instalaciones y utillaje- Parque Zoológico;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.205,00;0,00;0,00;10.500,00;12.705,00;-12.705,00;32.277,46; ;0,00;-12.705,00;0,00;12.705,00;6
09;ZO-MC - ZOOBOTANICO (2019);33710;62600;Equipos para procesos de información-Zoológico;0,00;0,00;0,00;2.837,49;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.837,49;-2.837,49;32.277,46; ;0,00;-2.837,49;0,00;2.837,49;6
09;ZO-MC - ZOOBOTANICO (2019);33710;62900;Otras inv.nuevas asociadas funcion.operativo serv.-P.Zoológi;40.000,00;0,00;40.000,00;0,00;0,00;0,00;0,00;49.013,90;0,00;0,00;724,00;49.737,90;-9.737,90;32.277,46;1,81%;0,00;-9.737,90;0,00;49.737,90;6
09;ZO-MC - ZOOBOTANICO (2019);33710;63200;Inversión reposición edificios y otras construcciones-Zooló;80.000,00;80.000,00;160.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;160.000,00;32.277,46;0,00%;0,00;160.000,00;0,00;0,00;6
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;41910;12003;Sueldos del Grupo C1 Personal Funcionario-Montes de Propios;11.486,42;0,00;11.486,42;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11.486,42;2.262.679,21;0,00%;0,00;11.486,42;0,00;0,00;1
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;41910;12004;Sueldos del Grupo C2 Personal Funcionario-Montes de Propios;29.466,80;-8.584,03;20.882,77;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9.005,93;9.005,93;11.876,84;2.262.679,21;43,13%;0,00;11.876,84;0,00;9.005,93;1
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;41910;12005;Sueldos del Grupo E Personal Funcionario-Montes de Propios;17.524,76;1.008,86;18.533,62;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10.889,90;10.889,90;7.643,72;2.262.679,21;58,76%;0,00;7.643,72;0,00;10.889,90;1
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;41910;12006;Trienios Personal Funcionario-Montes de Propios;16.958,16;-3.047,86;13.910,30;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4.925,78;4.925,78;8.984,52;2.262.679,21;35,41%;0,00;8.984,52;0,00;4.925,78;1
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;41910;12100;Complemento de Destino Personal Funcionario-Montes de Propio;25.975,20;-9.284,31;16.690,89;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7.919,88;7.919,88;8.771,01;2.262.679,21;47,45%;0,00;8.771,01;0,00;7.919,88;1
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;41910;12101;Complemento Específico Personal Funcionario-Montes de Propio;50.341,90;-13.885,08;36.456,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21.956,84;21.956,84;14.499,98;2.262.679,21;60,23%;0,00;14.499,98;0,00;21.956,84;1
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;41910;12103;Otros Complementos Personal Funcionario-Montes de Propios;5.834,16;-582,48;5.251,68;0,00;0,00;0,00;0,00;0,00;0,00;0,00;781,58;781,58;4.470,10;2.262.679,21;14,88%;0,00;4.470,10;0,00;781,58;1
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;41910;15000;Productividad-Montes de Propios;1.800,00;0,00;1.800,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.050,00;1.050,00;750,00;2.262.679,21;58,33%;0,00;750,00;0,00;1.050,00;1
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;41910;16000;Seguridad Social-Montes de Propios;53.627,35;-11.438,63;42.188,72;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16.548,64;16.548,64;25.640,08;2.262.679,21;39,23%;0,00;25.640,08;0,00;16.548,64;1
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;41910;16204;Acción Social-Montes de Propios;19.370,40;-1.948,32;17.422,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7.512,30;7.512,30;9.909,78;2.262.679,21;43,12%;0,00;9.909,78;0,00;7.512,30;1
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;41910;44901;EMEMSA;70.000,00;0,00;70.000,00;0,00;0,00;0,00;0,00;0,00;70.000,00;0,00;0,00;70.000,00;0,00;0,00;100,00%;0,00;0,00;0,00;70.000,00;4
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;43120;12000;Sueldos del Grupo A1- Mercados;16.603,46;826,60;17.430,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17.317,94;17.317,94;112,12;2.262.679,21;99,36%;0,00;112,12;0,00;17.317,94;1
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;43120;12003;Sueldos del Grupo C1-Mercado;11.323,88;554,96;11.878,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11.878,84;2.262.679,21;0,00%;0,00;11.878,84;0,00;0,00;1
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;43120;12004;Sueldos del Grupo C2- Mercados;9.714,44;0,00;9.714,44;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9.714,44;2.262.679,21;0,00%;0,00;9.714,44;0,00;0,00;1
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;43120;12005;Sueldos del grupo E personal funcionario-Mercados;8.739,44;500,51;9.239,95;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5.429,65;5.429,65;3.810,30;2.262.679,21;58,76%;0,00;3.810,30;0,00;5.429,65;1
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;43120;12006;Trienios personal funcionario-Mercados;12.832,44;269,87;13.102,31;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6.713,37;6.713,37;6.388,94;2.262.679,21;51,24%;0,00;6.388,94;0,00;6.713,37;1
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;43120;12100;Complemento de destino personal funcionario-Mercados;19.365,24;351,24;19.716,48;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.736,92;8.736,92;10.979,56;2.262.679,21;44,31%;0,00;10.979,56;0,00;8.736,92;1
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;43120;12101;Complemento específico personal funcionario-Mercados;45.343,48;2.431,94;47.775,42;0,00;0,00;0,00;0,00;0,00;0,00;0,00;19.159,96;19.159,96;28.615,46;2.262.679,21;40,10%;0,00;28.615,46;0,00;19.159,96;1
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;43120;12103;Otros complementos personal funcionario-Mercados;3.392,28;42,11;3.434,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;549,02;549,02;2.885,37;2.262.679,21;15,99%;0,00;2.885,37;0,00;549,02;1
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;43120;13000;Retribuciones basicas pnal.laboral fijo-Mercados;28.745,86;1.492,70;30.238,56;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16.693,71;16.693,71;13.544,85;2.262.679,21;55,21%;0,00;13.544,85;0,00;16.693,71;1
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;43120;13001;Horas extraordinarias. Unidad de seguridad alimentraria y co;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;45,70;45,70;-45,70;2.262.679,21; ;0,00;-45,70;0,00;45,70;1
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;43120;13002;Otras remuneraciones personal laboral fijo-Mercados;33.133,68;2.839,47;35.973,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21.965,67;21.965,67;14.007,48;2.262.679,21;61,06%;0,00;14.007,48;0,00;21.965,67;1
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;43120;13101;Indefinidos no fijos de plantilla-Mercados;209.984,52;11.086,94;221.071,46;0,00;0,00;0,00;0,00;0,00;0,00;0,00;110.094,81;110.094,81;110.976,65;2.262.679,21;49,80%;0,00;110.976,65;0,00;110.094,81;1
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;43120;15000;Productividad-Mercados;1.800,00;0,00;1.800,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.050,00;1.050,00;750,00;2.262.679,21;58,33%;0,00;750,00;0,00;1.050,00;1
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;43120;15100;Gratificaciones-Mercados;13.406,37;716,37;14.122,74;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11.470,81;11.470,81;2.651,93;2.262.679,21;81,22%;0,00;2.651,93;0,00;11.470,81;1
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;43120;16000;Seguridad social-Mercados;138.003,58;4.712,56;142.716,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;69.840,54;69.840,54;72.875,60;2.262.679,21;48,94%;0,00;72.875,60;0,00;69.840,54;1
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;43120;16204;Acción social-Mercados;45.626,88;0,00;45.626,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24.392,79;24.392,79;21.234,09;2.262.679,21;53,46%;0,00;21.234,09;0,00;24.392,79;1
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;43120;21000;Rep.,mant.y conserv.infraest.y bienes natur.-Unidad de segur;1.615,00;0,00;1.615,00;1.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.000,00;615,00;9.874,70;0,00%;0,00;615,00;0,00;1.000,00;2
09;MC-MC - MEDIO AMBIENTE Y SOSTENIB;43120;21200;Rep.,mant.y conserv.edificios y otras const.--Unidad de segu;1.785,00;0,00;1.785,00;800,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;800,00;985,00;9.874,70;0,00%;0,00;985,00;0,00;800,00;2
